,subject,session,task,check,path,confounds_path,path,confounds_path
222,9077,1,rest,TRUE,sub-9077/ses-1/func/sub-9077_ses-1_task-rest,sub-9077/ses-1/func/sub-9077_ses-1_task-rest,sub-9077/ses-1/func/sub-9077_ses-1_task-rest,sub-9077/ses-1/func/sub-9077_ses-1_task-rest
220,9077,1,sleepiness,TRUE,sub-9077/ses-1/func/sub-9077_ses-1_task-sleepiness,sub-9077/ses-1/func/sub-9077_ses-1_task-sleepiness,sub-9077/ses-1/func/sub-9077_ses-1_task-sleepiness,sub-9077/ses-1/func/sub-9077_ses-1_task-sleepiness
216,9077,2,arrows,TRUE,sub-9077/ses-2/func/sub-9077_ses-2_task-arrows,sub-9077/ses-2/func/sub-9077_ses-2_task-arrows,sub-9077/ses-2/func/sub-9077_ses-2_task-arrows,sub-9077/ses-2/func/sub-9077_ses-2_task-arrows
219,9077,2,faces,TRUE,sub-9077/ses-2/func/sub-9077_ses-2_task-faces,sub-9077/ses-2/func/sub-9077_ses-2_task-faces,sub-9077/ses-2/func/sub-9077_ses-2_task-faces,sub-9077/ses-2/func/sub-9077_ses-2_task-faces
215,9077,2,hands,TRUE,sub-9077/ses-2/func/sub-9077_ses-2_task-hands,sub-9077/ses-2/func/sub-9077_ses-2_task-hands,sub-9077/ses-2/func/sub-9077_ses-2_task-hands,sub-9077/ses-2/func/sub-9077_ses-2_task-hands
218,9077,2,rest,TRUE,sub-9077/ses-2/func/sub-9077_ses-2_task-rest,sub-9077/ses-2/func/sub-9077_ses-2_task-rest,sub-9077/ses-2/func/sub-9077_ses-2_task-rest,sub-9077/ses-2/func/sub-9077_ses-2_task-rest
217,9077,2,sleepiness,TRUE,sub-9077/ses-2/func/sub-9077_ses-2_task-sleepiness,sub-9077/ses-2/func/sub-9077_ses-2_task-sleepiness,sub-9077/ses-2/func/sub-9077_ses-2_task-sleepiness,sub-9077/ses-2/func/sub-9077_ses-2_task-sleepiness
672,9079,1,arrows,TRUE,sub-9079/ses-1/func/sub-9079_ses-1_task-arrows,sub-9079/ses-1/func/sub-9079_ses-1_task-arrows,sub-9079/ses-1/func/sub-9079_ses-1_task-arrows,sub-9079/ses-1/func/sub-9079_ses-1_task-arrows
676,9079,1,faces,TRUE,sub-9079/ses-1/func/sub-9079_ses-1_task-faces,sub-9079/ses-1/func/sub-9079_ses-1_task-faces,sub-9079/ses-1/func/sub-9079_ses-1_task-faces,sub-9079/ses-1/func/sub-9079_ses-1_task-faces
675,9079,1,hands,TRUE,sub-9079/ses-1/func/sub-9079_ses-1_task-hands,sub-9079/ses-1/func/sub-9079_ses-1_task-hands,sub-9079/ses-1/func/sub-9079_ses-1_task-hands,sub-9079/ses-1/func/sub-9079_ses-1_task-hands
673,9079,1,rest,TRUE,sub-9079/ses-1/func/sub-9079_ses-1_task-rest,sub-9079/ses-1/func/sub-9079_ses-1_task-rest,sub-9079/ses-1/func/sub-9079_ses-1_task-rest,sub-9079/ses-1/func/sub-9079_ses-1_task-rest
674,9079,1,sleepiness,TRUE,sub-9079/ses-1/func/sub-9079_ses-1_task-sleepiness,sub-9079/ses-1/func/sub-9079_ses-1_task-sleepiness,sub-9079/ses-1/func/sub-9079_ses-1_task-sleepiness,sub-9079/ses-1/func/sub-9079_ses-1_task-sleepiness
671,9079,2,arrows,TRUE,sub-9079/ses-2/func/sub-9079_ses-2_task-arrows,sub-9079/ses-2/func/sub-9079_ses-2_task-arrows,sub-9079/ses-2/func/sub-9079_ses-2_task-arrows,sub-9079/ses-2/func/sub-9079_ses-2_task-arrows
670,9079,2,faces,TRUE,sub-9079/ses-2/func/sub-9079_ses-2_task-faces,sub-9079/ses-2/func/sub-9079_ses-2_task-faces,sub-9079/ses-2/func/sub-9079_ses-2_task-faces,sub-9079/ses-2/func/sub-9079_ses-2_task-faces
668,9079,2,hands,TRUE,sub-9079/ses-2/func/sub-9079_ses-2_task-hands,sub-9079/ses-2/func/sub-9079_ses-2_task-hands,sub-9079/ses-2/func/sub-9079_ses-2_task-hands,sub-9079/ses-2/func/sub-9079_ses-2_task-hands
667,9079,2,rest,TRUE,sub-9079/ses-2/func/sub-9079_ses-2_task-rest,sub-9079/ses-2/func/sub-9079_ses-2_task-rest,sub-9079/ses-2/func/sub-9079_ses-2_task-rest,sub-9079/ses-2/func/sub-9079_ses-2_task-rest
669,9079,2,sleepiness,TRUE,sub-9079/ses-2/func/sub-9079_ses-2_task-sleepiness,sub-9079/ses-2/func/sub-9079_ses-2_task-sleepiness,sub-9079/ses-2/func/sub-9079_ses-2_task-sleepiness,sub-9079/ses-2/func/sub-9079_ses-2_task-sleepiness
726,9080,1,arrows,TRUE,sub-9080/ses-1/func/sub-9080_ses-1_task-arrows,sub-9080/ses-1/func/sub-9080_ses-1_task-arrows,sub-9080/ses-1/func/sub-9080_ses-1_task-arrows,sub-9080/ses-1/func/sub-9080_ses-1_task-arrows
725,9080,1,faces,TRUE,sub-9080/ses-1/func/sub-9080_ses-1_task-faces,sub-9080/ses-1/func/sub-9080_ses-1_task-faces,sub-9080/ses-1/func/sub-9080_ses-1_task-faces,sub-9080/ses-1/func/sub-9080_ses-1_task-faces
723,9080,1,hands,TRUE,sub-9080/ses-1/func/sub-9080_ses-1_task-hands,sub-9080/ses-1/func/sub-9080_ses-1_task-hands,sub-9080/ses-1/func/sub-9080_ses-1_task-hands,sub-9080/ses-1/func/sub-9080_ses-1_task-hands
722,9080,1,rest,TRUE,sub-9080/ses-1/func/sub-9080_ses-1_task-rest,sub-9080/ses-1/func/sub-9080_ses-1_task-rest,sub-9080/ses-1/func/sub-9080_ses-1_task-rest,sub-9080/ses-1/func/sub-9080_ses-1_task-rest
724,9080,1,sleepiness,TRUE,sub-9080/ses-1/func/sub-9080_ses-1_task-sleepiness,sub-9080/ses-1/func/sub-9080_ses-1_task-sleepiness,sub-9080/ses-1/func/sub-9080_ses-1_task-sleepiness,sub-9080/ses-1/func/sub-9080_ses-1_task-sleepiness
719,9080,2,arrows,TRUE,sub-9080/ses-2/func/sub-9080_ses-2_task-arrows,sub-9080/ses-2/func/sub-9080_ses-2_task-arrows,sub-9080/ses-2/func/sub-9080_ses-2_task-arrows,sub-9080/ses-2/func/sub-9080_ses-2_task-arrows
718,9080,2,faces,TRUE,sub-9080/ses-2/func/sub-9080_ses-2_task-faces,sub-9080/ses-2/func/sub-9080_ses-2_task-faces,sub-9080/ses-2/func/sub-9080_ses-2_task-faces,sub-9080/ses-2/func/sub-9080_ses-2_task-faces
720,9080,2,hands,TRUE,sub-9080/ses-2/func/sub-9080_ses-2_task-hands,sub-9080/ses-2/func/sub-9080_ses-2_task-hands,sub-9080/ses-2/func/sub-9080_ses-2_task-hands,sub-9080/ses-2/func/sub-9080_ses-2_task-hands
721,9080,2,rest,TRUE,sub-9080/ses-2/func/sub-9080_ses-2_task-rest,sub-9080/ses-2/func/sub-9080_ses-2_task-rest,sub-9080/ses-2/func/sub-9080_ses-2_task-rest,sub-9080/ses-2/func/sub-9080_ses-2_task-rest
717,9080,2,sleepiness,TRUE,sub-9080/ses-2/func/sub-9080_ses-2_task-sleepiness,sub-9080/ses-2/func/sub-9080_ses-2_task-sleepiness,sub-9080/ses-2/func/sub-9080_ses-2_task-sleepiness,sub-9080/ses-2/func/sub-9080_ses-2_task-sleepiness
770,9081,1,arrows,TRUE,sub-9081/ses-1/func/sub-9081_ses-1_task-arrows,sub-9081/ses-1/func/sub-9081_ses-1_task-arrows,sub-9081/ses-1/func/sub-9081_ses-1_task-arrows,sub-9081/ses-1/func/sub-9081_ses-1_task-arrows
772,9081,1,faces,TRUE,sub-9081/ses-1/func/sub-9081_ses-1_task-faces,sub-9081/ses-1/func/sub-9081_ses-1_task-faces,sub-9081/ses-1/func/sub-9081_ses-1_task-faces,sub-9081/ses-1/func/sub-9081_ses-1_task-faces
771,9081,1,hands,TRUE,sub-9081/ses-1/func/sub-9081_ses-1_task-hands,sub-9081/ses-1/func/sub-9081_ses-1_task-hands,sub-9081/ses-1/func/sub-9081_ses-1_task-hands,sub-9081/ses-1/func/sub-9081_ses-1_task-hands
773,9081,1,rest,TRUE,sub-9081/ses-1/func/sub-9081_ses-1_task-rest,sub-9081/ses-1/func/sub-9081_ses-1_task-rest,sub-9081/ses-1/func/sub-9081_ses-1_task-rest,sub-9081/ses-1/func/sub-9081_ses-1_task-rest
774,9081,1,sleepiness,TRUE,sub-9081/ses-1/func/sub-9081_ses-1_task-sleepiness,sub-9081/ses-1/func/sub-9081_ses-1_task-sleepiness,sub-9081/ses-1/func/sub-9081_ses-1_task-sleepiness,sub-9081/ses-1/func/sub-9081_ses-1_task-sleepiness
768,9081,2,arrows,TRUE,sub-9081/ses-2/func/sub-9081_ses-2_task-arrows,sub-9081/ses-2/func/sub-9081_ses-2_task-arrows,sub-9081/ses-2/func/sub-9081_ses-2_task-arrows,sub-9081/ses-2/func/sub-9081_ses-2_task-arrows
769,9081,2,faces,TRUE,sub-9081/ses-2/func/sub-9081_ses-2_task-faces,sub-9081/ses-2/func/sub-9081_ses-2_task-faces,sub-9081/ses-2/func/sub-9081_ses-2_task-faces,sub-9081/ses-2/func/sub-9081_ses-2_task-faces
766,9081,2,hands,TRUE,sub-9081/ses-2/func/sub-9081_ses-2_task-hands,sub-9081/ses-2/func/sub-9081_ses-2_task-hands,sub-9081/ses-2/func/sub-9081_ses-2_task-hands,sub-9081/ses-2/func/sub-9081_ses-2_task-hands
765,9081,2,rest,TRUE,sub-9081/ses-2/func/sub-9081_ses-2_task-rest,sub-9081/ses-2/func/sub-9081_ses-2_task-rest,sub-9081/ses-2/func/sub-9081_ses-2_task-rest,sub-9081/ses-2/func/sub-9081_ses-2_task-rest
767,9081,2,sleepiness,TRUE,sub-9081/ses-2/func/sub-9081_ses-2_task-sleepiness,sub-9081/ses-2/func/sub-9081_ses-2_task-sleepiness,sub-9081/ses-2/func/sub-9081_ses-2_task-sleepiness,sub-9081/ses-2/func/sub-9081_ses-2_task-sleepiness
110,9082,1,arrows,TRUE,sub-9082/ses-1/func/sub-9082_ses-1_task-arrows,sub-9082/ses-1/func/sub-9082_ses-1_task-arrows,sub-9082/ses-1/func/sub-9082_ses-1_task-arrows,sub-9082/ses-1/func/sub-9082_ses-1_task-arrows
114,9082,1,faces,TRUE,sub-9082/ses-1/func/sub-9082_ses-1_task-faces,sub-9082/ses-1/func/sub-9082_ses-1_task-faces,sub-9082/ses-1/func/sub-9082_ses-1_task-faces,sub-9082/ses-1/func/sub-9082_ses-1_task-faces
113,9082,1,hands,TRUE,sub-9082/ses-1/func/sub-9082_ses-1_task-hands,sub-9082/ses-1/func/sub-9082_ses-1_task-hands,sub-9082/ses-1/func/sub-9082_ses-1_task-hands,sub-9082/ses-1/func/sub-9082_ses-1_task-hands
112,9082,1,rest,TRUE,sub-9082/ses-1/func/sub-9082_ses-1_task-rest,sub-9082/ses-1/func/sub-9082_ses-1_task-rest,sub-9082/ses-1/func/sub-9082_ses-1_task-rest,sub-9082/ses-1/func/sub-9082_ses-1_task-rest
111,9082,1,sleepiness,TRUE,sub-9082/ses-1/func/sub-9082_ses-1_task-sleepiness,sub-9082/ses-1/func/sub-9082_ses-1_task-sleepiness,sub-9082/ses-1/func/sub-9082_ses-1_task-sleepiness,sub-9082/ses-1/func/sub-9082_ses-1_task-sleepiness
109,9082,2,arrows,TRUE,sub-9082/ses-2/func/sub-9082_ses-2_task-arrows,sub-9082/ses-2/func/sub-9082_ses-2_task-arrows,sub-9082/ses-2/func/sub-9082_ses-2_task-arrows,sub-9082/ses-2/func/sub-9082_ses-2_task-arrows
106,9082,2,faces,TRUE,sub-9082/ses-2/func/sub-9082_ses-2_task-faces,sub-9082/ses-2/func/sub-9082_ses-2_task-faces,sub-9082/ses-2/func/sub-9082_ses-2_task-faces,sub-9082/ses-2/func/sub-9082_ses-2_task-faces
107,9082,2,hands,TRUE,sub-9082/ses-2/func/sub-9082_ses-2_task-hands,sub-9082/ses-2/func/sub-9082_ses-2_task-hands,sub-9082/ses-2/func/sub-9082_ses-2_task-hands,sub-9082/ses-2/func/sub-9082_ses-2_task-hands
108,9082,2,rest,TRUE,sub-9082/ses-2/func/sub-9082_ses-2_task-rest,sub-9082/ses-2/func/sub-9082_ses-2_task-rest,sub-9082/ses-2/func/sub-9082_ses-2_task-rest,sub-9082/ses-2/func/sub-9082_ses-2_task-rest
105,9082,2,sleepiness,TRUE,sub-9082/ses-2/func/sub-9082_ses-2_task-sleepiness,sub-9082/ses-2/func/sub-9082_ses-2_task-sleepiness,sub-9082/ses-2/func/sub-9082_ses-2_task-sleepiness,sub-9082/ses-2/func/sub-9082_ses-2_task-sleepiness
122,9083,1,arrows,TRUE,sub-9083/ses-1/func/sub-9083_ses-1_task-arrows,sub-9083/ses-1/func/sub-9083_ses-1_task-arrows,sub-9083/ses-1/func/sub-9083_ses-1_task-arrows,sub-9083/ses-1/func/sub-9083_ses-1_task-arrows
121,9083,1,faces,TRUE,sub-9083/ses-1/func/sub-9083_ses-1_task-faces,sub-9083/ses-1/func/sub-9083_ses-1_task-faces,sub-9083/ses-1/func/sub-9083_ses-1_task-faces,sub-9083/ses-1/func/sub-9083_ses-1_task-faces
124,9083,1,hands,TRUE,sub-9083/ses-1/func/sub-9083_ses-1_task-hands,sub-9083/ses-1/func/sub-9083_ses-1_task-hands,sub-9083/ses-1/func/sub-9083_ses-1_task-hands,sub-9083/ses-1/func/sub-9083_ses-1_task-hands
120,9083,1,rest,TRUE,sub-9083/ses-1/func/sub-9083_ses-1_task-rest,sub-9083/ses-1/func/sub-9083_ses-1_task-rest,sub-9083/ses-1/func/sub-9083_ses-1_task-rest,sub-9083/ses-1/func/sub-9083_ses-1_task-rest
123,9083,1,sleepiness,TRUE,sub-9083/ses-1/func/sub-9083_ses-1_task-sleepiness,sub-9083/ses-1/func/sub-9083_ses-1_task-sleepiness,sub-9083/ses-1/func/sub-9083_ses-1_task-sleepiness,sub-9083/ses-1/func/sub-9083_ses-1_task-sleepiness
117,9083,2,arrows,TRUE,sub-9083/ses-2/func/sub-9083_ses-2_task-arrows,sub-9083/ses-2/func/sub-9083_ses-2_task-arrows,sub-9083/ses-2/func/sub-9083_ses-2_task-arrows,sub-9083/ses-2/func/sub-9083_ses-2_task-arrows
116,9083,2,faces,TRUE,sub-9083/ses-2/func/sub-9083_ses-2_task-faces,sub-9083/ses-2/func/sub-9083_ses-2_task-faces,sub-9083/ses-2/func/sub-9083_ses-2_task-faces,sub-9083/ses-2/func/sub-9083_ses-2_task-faces
115,9083,2,hands,TRUE,sub-9083/ses-2/func/sub-9083_ses-2_task-hands,sub-9083/ses-2/func/sub-9083_ses-2_task-hands,sub-9083/ses-2/func/sub-9083_ses-2_task-hands,sub-9083/ses-2/func/sub-9083_ses-2_task-hands
119,9083,2,rest,TRUE,sub-9083/ses-2/func/sub-9083_ses-2_task-rest,sub-9083/ses-2/func/sub-9083_ses-2_task-rest,sub-9083/ses-2/func/sub-9083_ses-2_task-rest,sub-9083/ses-2/func/sub-9083_ses-2_task-rest
118,9083,2,sleepiness,TRUE,sub-9083/ses-2/func/sub-9083_ses-2_task-sleepiness,sub-9083/ses-2/func/sub-9083_ses-2_task-sleepiness,sub-9083/ses-2/func/sub-9083_ses-2_task-sleepiness,sub-9083/ses-2/func/sub-9083_ses-2_task-sleepiness
458,9084,1,arrows,TRUE,sub-9084/ses-1/func/sub-9084_ses-1_task-arrows,sub-9084/ses-1/func/sub-9084_ses-1_task-arrows,sub-9084/ses-1/func/sub-9084_ses-1_task-arrows,sub-9084/ses-1/func/sub-9084_ses-1_task-arrows
461,9084,1,faces,TRUE,sub-9084/ses-1/func/sub-9084_ses-1_task-faces,sub-9084/ses-1/func/sub-9084_ses-1_task-faces,sub-9084/ses-1/func/sub-9084_ses-1_task-faces,sub-9084/ses-1/func/sub-9084_ses-1_task-faces
460,9084,1,hands,TRUE,sub-9084/ses-1/func/sub-9084_ses-1_task-hands,sub-9084/ses-1/func/sub-9084_ses-1_task-hands,sub-9084/ses-1/func/sub-9084_ses-1_task-hands,sub-9084/ses-1/func/sub-9084_ses-1_task-hands
457,9084,1,rest,TRUE,sub-9084/ses-1/func/sub-9084_ses-1_task-rest,sub-9084/ses-1/func/sub-9084_ses-1_task-rest,sub-9084/ses-1/func/sub-9084_ses-1_task-rest,sub-9084/ses-1/func/sub-9084_ses-1_task-rest
459,9084,1,sleepiness,TRUE,sub-9084/ses-1/func/sub-9084_ses-1_task-sleepiness,sub-9084/ses-1/func/sub-9084_ses-1_task-sleepiness,sub-9084/ses-1/func/sub-9084_ses-1_task-sleepiness,sub-9084/ses-1/func/sub-9084_ses-1_task-sleepiness
452,9084,2,arrows,TRUE,sub-9084/ses-2/func/sub-9084_ses-2_task-arrows,sub-9084/ses-2/func/sub-9084_ses-2_task-arrows,sub-9084/ses-2/func/sub-9084_ses-2_task-arrows,sub-9084/ses-2/func/sub-9084_ses-2_task-arrows
454,9084,2,faces,TRUE,sub-9084/ses-2/func/sub-9084_ses-2_task-faces,sub-9084/ses-2/func/sub-9084_ses-2_task-faces,sub-9084/ses-2/func/sub-9084_ses-2_task-faces,sub-9084/ses-2/func/sub-9084_ses-2_task-faces
455,9084,2,hands,TRUE,sub-9084/ses-2/func/sub-9084_ses-2_task-hands,sub-9084/ses-2/func/sub-9084_ses-2_task-hands,sub-9084/ses-2/func/sub-9084_ses-2_task-hands,sub-9084/ses-2/func/sub-9084_ses-2_task-hands
453,9084,2,rest,TRUE,sub-9084/ses-2/func/sub-9084_ses-2_task-rest,sub-9084/ses-2/func/sub-9084_ses-2_task-rest,sub-9084/ses-2/func/sub-9084_ses-2_task-rest,sub-9084/ses-2/func/sub-9084_ses-2_task-rest
456,9084,2,sleepiness,TRUE,sub-9084/ses-2/func/sub-9084_ses-2_task-sleepiness,sub-9084/ses-2/func/sub-9084_ses-2_task-sleepiness,sub-9084/ses-2/func/sub-9084_ses-2_task-sleepiness,sub-9084/ses-2/func/sub-9084_ses-2_task-sleepiness
734,9085,1,arrows,TRUE,sub-9085/ses-1/func/sub-9085_ses-1_task-arrows,sub-9085/ses-1/func/sub-9085_ses-1_task-arrows,sub-9085/ses-1/func/sub-9085_ses-1_task-arrows,sub-9085/ses-1/func/sub-9085_ses-1_task-arrows
736,9085,1,faces,TRUE,sub-9085/ses-1/func/sub-9085_ses-1_task-faces,sub-9085/ses-1/func/sub-9085_ses-1_task-faces,sub-9085/ses-1/func/sub-9085_ses-1_task-faces,sub-9085/ses-1/func/sub-9085_ses-1_task-faces
732,9085,1,hands,TRUE,sub-9085/ses-1/func/sub-9085_ses-1_task-hands,sub-9085/ses-1/func/sub-9085_ses-1_task-hands,sub-9085/ses-1/func/sub-9085_ses-1_task-hands,sub-9085/ses-1/func/sub-9085_ses-1_task-hands
735,9085,1,rest,TRUE,sub-9085/ses-1/func/sub-9085_ses-1_task-rest,sub-9085/ses-1/func/sub-9085_ses-1_task-rest,sub-9085/ses-1/func/sub-9085_ses-1_task-rest,sub-9085/ses-1/func/sub-9085_ses-1_task-rest
733,9085,1,sleepiness,TRUE,sub-9085/ses-1/func/sub-9085_ses-1_task-sleepiness,sub-9085/ses-1/func/sub-9085_ses-1_task-sleepiness,sub-9085/ses-1/func/sub-9085_ses-1_task-sleepiness,sub-9085/ses-1/func/sub-9085_ses-1_task-sleepiness
728,9085,2,arrows,TRUE,sub-9085/ses-2/func/sub-9085_ses-2_task-arrows,sub-9085/ses-2/func/sub-9085_ses-2_task-arrows,sub-9085/ses-2/func/sub-9085_ses-2_task-arrows,sub-9085/ses-2/func/sub-9085_ses-2_task-arrows
731,9085,2,faces,TRUE,sub-9085/ses-2/func/sub-9085_ses-2_task-faces,sub-9085/ses-2/func/sub-9085_ses-2_task-faces,sub-9085/ses-2/func/sub-9085_ses-2_task-faces,sub-9085/ses-2/func/sub-9085_ses-2_task-faces
727,9085,2,hands,TRUE,sub-9085/ses-2/func/sub-9085_ses-2_task-hands,sub-9085/ses-2/func/sub-9085_ses-2_task-hands,sub-9085/ses-2/func/sub-9085_ses-2_task-hands,sub-9085/ses-2/func/sub-9085_ses-2_task-hands
729,9085,2,rest,TRUE,sub-9085/ses-2/func/sub-9085_ses-2_task-rest,sub-9085/ses-2/func/sub-9085_ses-2_task-rest,sub-9085/ses-2/func/sub-9085_ses-2_task-rest,sub-9085/ses-2/func/sub-9085_ses-2_task-rest
730,9085,2,sleepiness,TRUE,sub-9085/ses-2/func/sub-9085_ses-2_task-sleepiness,sub-9085/ses-2/func/sub-9085_ses-2_task-sleepiness,sub-9085/ses-2/func/sub-9085_ses-2_task-sleepiness,sub-9085/ses-2/func/sub-9085_ses-2_task-sleepiness
753,9086,1,arrows,TRUE,sub-9086/ses-1/func/sub-9086_ses-1_task-arrows,sub-9086/ses-1/func/sub-9086_ses-1_task-arrows,sub-9086/ses-1/func/sub-9086_ses-1_task-arrows,sub-9086/ses-1/func/sub-9086_ses-1_task-arrows
754,9086,1,faces,TRUE,sub-9086/ses-1/func/sub-9086_ses-1_task-faces,sub-9086/ses-1/func/sub-9086_ses-1_task-faces,sub-9086/ses-1/func/sub-9086_ses-1_task-faces,sub-9086/ses-1/func/sub-9086_ses-1_task-faces
752,9086,1,hands,TRUE,sub-9086/ses-1/func/sub-9086_ses-1_task-hands,sub-9086/ses-1/func/sub-9086_ses-1_task-hands,sub-9086/ses-1/func/sub-9086_ses-1_task-hands,sub-9086/ses-1/func/sub-9086_ses-1_task-hands
756,9086,1,rest,TRUE,sub-9086/ses-1/func/sub-9086_ses-1_task-rest,sub-9086/ses-1/func/sub-9086_ses-1_task-rest,sub-9086/ses-1/func/sub-9086_ses-1_task-rest,sub-9086/ses-1/func/sub-9086_ses-1_task-rest
755,9086,1,sleepiness,TRUE,sub-9086/ses-1/func/sub-9086_ses-1_task-sleepiness,sub-9086/ses-1/func/sub-9086_ses-1_task-sleepiness,sub-9086/ses-1/func/sub-9086_ses-1_task-sleepiness,sub-9086/ses-1/func/sub-9086_ses-1_task-sleepiness
751,9086,2,arrows,TRUE,sub-9086/ses-2/func/sub-9086_ses-2_task-arrows,sub-9086/ses-2/func/sub-9086_ses-2_task-arrows,sub-9086/ses-2/func/sub-9086_ses-2_task-arrows,sub-9086/ses-2/func/sub-9086_ses-2_task-arrows
747,9086,2,faces,TRUE,sub-9086/ses-2/func/sub-9086_ses-2_task-faces,sub-9086/ses-2/func/sub-9086_ses-2_task-faces,sub-9086/ses-2/func/sub-9086_ses-2_task-faces,sub-9086/ses-2/func/sub-9086_ses-2_task-faces
749,9086,2,hands,TRUE,sub-9086/ses-2/func/sub-9086_ses-2_task-hands,sub-9086/ses-2/func/sub-9086_ses-2_task-hands,sub-9086/ses-2/func/sub-9086_ses-2_task-hands,sub-9086/ses-2/func/sub-9086_ses-2_task-hands
748,9086,2,rest,TRUE,sub-9086/ses-2/func/sub-9086_ses-2_task-rest,sub-9086/ses-2/func/sub-9086_ses-2_task-rest,sub-9086/ses-2/func/sub-9086_ses-2_task-rest,sub-9086/ses-2/func/sub-9086_ses-2_task-rest
750,9086,2,sleepiness,TRUE,sub-9086/ses-2/func/sub-9086_ses-2_task-sleepiness,sub-9086/ses-2/func/sub-9086_ses-2_task-sleepiness,sub-9086/ses-2/func/sub-9086_ses-2_task-sleepiness,sub-9086/ses-2/func/sub-9086_ses-2_task-sleepiness
307,9087,1,arrows,TRUE,sub-9087/ses-1/func/sub-9087_ses-1_task-arrows,sub-9087/ses-1/func/sub-9087_ses-1_task-arrows,sub-9087/ses-1/func/sub-9087_ses-1_task-arrows,sub-9087/ses-1/func/sub-9087_ses-1_task-arrows
308,9087,1,faces,TRUE,sub-9087/ses-1/func/sub-9087_ses-1_task-faces,sub-9087/ses-1/func/sub-9087_ses-1_task-faces,sub-9087/ses-1/func/sub-9087_ses-1_task-faces,sub-9087/ses-1/func/sub-9087_ses-1_task-faces
306,9087,1,hands,TRUE,sub-9087/ses-1/func/sub-9087_ses-1_task-hands,sub-9087/ses-1/func/sub-9087_ses-1_task-hands,sub-9087/ses-1/func/sub-9087_ses-1_task-hands,sub-9087/ses-1/func/sub-9087_ses-1_task-hands
309,9087,1,rest,TRUE,sub-9087/ses-1/func/sub-9087_ses-1_task-rest,sub-9087/ses-1/func/sub-9087_ses-1_task-rest,sub-9087/ses-1/func/sub-9087_ses-1_task-rest,sub-9087/ses-1/func/sub-9087_ses-1_task-rest
310,9087,1,sleepiness,TRUE,sub-9087/ses-1/func/sub-9087_ses-1_task-sleepiness,sub-9087/ses-1/func/sub-9087_ses-1_task-sleepiness,sub-9087/ses-1/func/sub-9087_ses-1_task-sleepiness,sub-9087/ses-1/func/sub-9087_ses-1_task-sleepiness
304,9087,2,arrows,TRUE,sub-9087/ses-2/func/sub-9087_ses-2_task-arrows,sub-9087/ses-2/func/sub-9087_ses-2_task-arrows,sub-9087/ses-2/func/sub-9087_ses-2_task-arrows,sub-9087/ses-2/func/sub-9087_ses-2_task-arrows
301,9087,2,faces,TRUE,sub-9087/ses-2/func/sub-9087_ses-2_task-faces,sub-9087/ses-2/func/sub-9087_ses-2_task-faces,sub-9087/ses-2/func/sub-9087_ses-2_task-faces,sub-9087/ses-2/func/sub-9087_ses-2_task-faces
305,9087,2,hands,TRUE,sub-9087/ses-2/func/sub-9087_ses-2_task-hands,sub-9087/ses-2/func/sub-9087_ses-2_task-hands,sub-9087/ses-2/func/sub-9087_ses-2_task-hands,sub-9087/ses-2/func/sub-9087_ses-2_task-hands
303,9087,2,rest,TRUE,sub-9087/ses-2/func/sub-9087_ses-2_task-rest,sub-9087/ses-2/func/sub-9087_ses-2_task-rest,sub-9087/ses-2/func/sub-9087_ses-2_task-rest,sub-9087/ses-2/func/sub-9087_ses-2_task-rest
302,9087,2,sleepiness,TRUE,sub-9087/ses-2/func/sub-9087_ses-2_task-sleepiness,sub-9087/ses-2/func/sub-9087_ses-2_task-sleepiness,sub-9087/ses-2/func/sub-9087_ses-2_task-sleepiness,sub-9087/ses-2/func/sub-9087_ses-2_task-sleepiness
26,9088,1,arrows,TRUE,sub-9088/ses-1/func/sub-9088_ses-1_task-arrows,sub-9088/ses-1/func/sub-9088_ses-1_task-arrows,sub-9088/ses-1/func/sub-9088_ses-1_task-arrows,sub-9088/ses-1/func/sub-9088_ses-1_task-arrows
29,9088,1,faces,TRUE,sub-9088/ses-1/func/sub-9088_ses-1_task-faces,sub-9088/ses-1/func/sub-9088_ses-1_task-faces,sub-9088/ses-1/func/sub-9088_ses-1_task-faces,sub-9088/ses-1/func/sub-9088_ses-1_task-faces
25,9088,1,hands,TRUE,sub-9088/ses-1/func/sub-9088_ses-1_task-hands,sub-9088/ses-1/func/sub-9088_ses-1_task-hands,sub-9088/ses-1/func/sub-9088_ses-1_task-hands,sub-9088/ses-1/func/sub-9088_ses-1_task-hands
28,9088,1,rest,TRUE,sub-9088/ses-1/func/sub-9088_ses-1_task-rest,sub-9088/ses-1/func/sub-9088_ses-1_task-rest,sub-9088/ses-1/func/sub-9088_ses-1_task-rest,sub-9088/ses-1/func/sub-9088_ses-1_task-rest
27,9088,1,sleepiness,TRUE,sub-9088/ses-1/func/sub-9088_ses-1_task-sleepiness,sub-9088/ses-1/func/sub-9088_ses-1_task-sleepiness,sub-9088/ses-1/func/sub-9088_ses-1_task-sleepiness,sub-9088/ses-1/func/sub-9088_ses-1_task-sleepiness
22,9088,2,arrows,TRUE,sub-9088/ses-2/func/sub-9088_ses-2_task-arrows,sub-9088/ses-2/func/sub-9088_ses-2_task-arrows,sub-9088/ses-2/func/sub-9088_ses-2_task-arrows,sub-9088/ses-2/func/sub-9088_ses-2_task-arrows
